Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        Dove
                    ","Green Tea and Cucumber Body Wash, Go Fresh",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Ben's Original
                    ","Coconut Flavoured Basmati Rice, Bistro Express",$3.00 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Life Smart
                    ",Apple and Banana Sauce Squeeze Pouches,$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Life Smart
                    ",Apple and Cherry Sauce Squeeze Pouches,$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Ritz
                    ",Cheddar Cheese Mini Crackers,2 /$5.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Café Barista
                    ",Chocolate Hazelnut Flavoured Coffee Capsule,$6.97 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Amooza
                    ",Pizza Mozzarella Cheese Sticks,$4.44 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        BlueWater Seafoods
                    ",Frozen English Style Battered Haddock Fillets,$9.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        AXE
                    ",Apollo Scented Body Wash,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Selection
                    ",Garlic Bread Stick,3 /$5.00,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        Pepperidge Farm
                    ","Sharp Cheddar Flavoured Mega Bites Baked Crackers, G...",3 /$8.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Dove
                    ",Daily Moisture Hair Conditioner,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        McCafé
                    ",Premium Medium Dark Roast Fine Ground Coffee,$8.99 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        McCafé
                    ",Premium Medium Dark Roast Fine Ground Decaffeinated ...,$8.99 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Irresistibles
                    ",Blueberry Pie,$7.99 ea.,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        The Little Potato Company
                    ",Creamer Potatoes with Smoked Salt Seasoning,$3.99 ea.,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
                        Roma
                    ",Italian Sausage Patty,$5.99 ea.,"
Valid until Dec 6, 2023
",meat-poultry,Super C
"
                        PopCorners
                    ",White Cheddar Flavoured Popped-Corn Chips,3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Dove
                    ","Extra Fresh Body and Face Bar Soap, Men+Care",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Irresistibles
                    ",Frozen Cauliflower Bites with General Tao Sauce,2 /$11.98,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Ben's Original
                    ",Caribbean Style Grain Side Dish,$3.00 ea.,"
Valid until Dec 6, 2023
",deli-prepared-meals,Super C
"
                        Irresistibles
                    ",Frozen Large Raw Japanese Scallops,$14.99 ea.,"
Valid until Dec 6, 2023
",fish-seafood,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Cool Ranch",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Unibroue
                    ","Beer Assortment, Autre Chose Serie",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Spicy Nacho",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Chili and Nacho",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Archibald
                    ","Lager Beer, La bopère",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Selection
                    ","2-Ply Bathroom Tissue, Value Pack",$10.99 ea.,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Oikos
                    ","0% Zesty Lemon and Lime Flavoured Greek Yogurt, High...",$5.46 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        AXE
                    ",Skateboards and Fresh Roses Scented Deodorant Body S...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Wallaroo Trail
                    ","Australian Rosé Wine, Skip",$11.99 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Tandoori Oven
                    ",Uncooked Large Beef Samosas,2 /$12.98,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Irresistibles
                    ",Fresh Cheese and Spinach Manicotti,$7.99 ea.,"
Valid until Dec 6, 2023
",deli-prepared-meals,Super C
"
                        Irresistibles
                    ",Grana Padano Cheese Aged 14 Months,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Earth's Own
                    ","Chocolate Flavoured Fortified Oat Beverage, Fair Trade",2 /$7.00,"
Valid until Dec 6, 2023
",beverages,Super C
"
","Portuguese Chicken Legs, Value Pack",$6.59 avg.,"
Valid until Dec 6, 2023
",meat-poultry,Super C
"
                        Triscuit
                    ",Original Mini Crackers,2 /$5.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Bubly
                    ",Cherry Flavoured Sparkling Water,$5.49 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Irresistibles
                    ","Dried Sausages Trio Slices, Antipasto Misto",$5.99 ea.,"
Valid until Dec 6, 2023
",deli-prepared-meals,Super C
"
",Honey and Garlic Seasonned Boneless Chicken Breast,$9.85 avg.,"
Valid until Dec 6, 2023
",meat-poultry,Super C
"
                        Pepsi
                    ",Multicolored Assorted Soft Drinks,$10.49 ea.,"
Valid until Dec 6, 2023
",value-pack,Super C
"
                        Starbucks
                    ",Medium Roast Iced Coffee,$7.49 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Wallaroo Trail
                    ","Australian White Wine, BIN 101",$11.99 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Café Barista
                    ",Chocolate Hazelnut Flavoured Ground Coffee,$6.97 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Bubly
                    ",Coconut and Pineapple Flavoured Sparkling Water,$5.49 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Irresistibles
                    ",Emmental Cheese,$8.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Life Smart
                    ","Frozen Assorted Vegan Bites, Plant-Based",2 /$13.98,"
Valid until Dec 6, 2023
",vegan-vegetarian-food,Super C
"
                        AXE
                    ",Fresh Rose Scented Deodorant,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        AXE
                    ",Ice Chill Scented Deodorant,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Sol
                    ",Mexican Lager Beer,$28.88 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Unibroue
                    ","Belgian-Style White Beer, Blanche de Chambly",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Archibald
                    ","West Coast IPA Beer, La belle mer",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Flamin' Hot Cool Ranch",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Ketchup",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Stella Artois
                    ",Belgian Blonde Lager Beer,$29.95 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Molson
                    ","Light Lager Beer, Ultra",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Jalaneño and Cheddar",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Zesty Cheese",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Unibroue
                    ","Belgian-Style Saison Beer, Saison Libre",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Sweet Chili Heat!",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Flamin' Hot",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Goose Island
                    ",IPA Beer,2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Brasseurs RJ
                    ","Belgian-Style White Beer on Lees, Cheval Blanc",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Archibald
                    ","West Coast IPA Beer, La belle mer",3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Malimousse
                    ",Le Trio Extra Spread,$3.99 ea.,"
Valid until Dec 6, 2023
",fish-seafood,Super C
"
                        Doritos
                    ",All Dressed Tangy Tortilla Chips,3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ",Guacamole Flavoured Tortilla Chips,3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Bold BBQ",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Nacho",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Creemore Springs
                    ",Premium Lager Beer,2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Corona Extra
                    ",Mexican Lager Beer,$28.88 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Rolled Cheese Flavoured Tortilla Chips, Dinamita Fla...",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Archibald
                    ","Strong IPA Beer, La ciboire",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Kronenbourg 1664
                    ","French White Beer With a Hint of Citrus, Blanc",$29.95 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Doritos
                    ","Cheese Flavoured Tortilla Chips, Sweet and Tangy BBQ",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Blue Moon
                    ",Belgian Style White Beer,2 /$70.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Archibald
                    ","Lager Beer, La bopère",3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Goose Island
                    ",IPA Beer,3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Unibroue
                    ",Beer Assortment,2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Minute Rice
                    ",Pre-Cooked Whole Grain Brown Rice,$5.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Fromagerie Bergeron
                    ",Le Six Pourcent Light Lactose Free Firm Cheese,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Renée's Gourmet
                    ",Ravin' Raspberry Dressing and Marinade,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Svelte
                    ",Partially Dealcoholized Canadian Rosé Wine,$11.99 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Bubly
                    ",Orange Flavoured Sparkling Water,$5.49 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Montellier
                    ",Lime Flavoured Carbonated Natural Spring Water,$5.49 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Michelina's
                    ",Frozen Spaghetti Bolognese,3 /$5.00,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Selection
                    ",Fruit Cocktail with Extra Cherries in Light Syrup,$3.00 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Unibroue
                    ","Assorted Beer Pack, Unibroue Collection",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Québon
                    ","3% Vanilla Flavoured Custard Cream, Ultra'cream",$3.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Renée's Gourmet
                    ",Sweet Onion Dressing and Marinade,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Knorr
                    ","Cheddar Chipotle Pasta, Sidekicks",$1.65 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Revolution
                    ",Chilean Red Wine,$11.99 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Corona Extra
                    ",Mexican Lager Beer,$28.88 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Fromagerie Perron
                    ",Aged Cheddar Cheese With 10 Years Port,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Fromagerie Bergeron
                    ",Louis Cyr Strong Lactose Free Firm Ripened Cheese,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        St-Hubert
                    ",Frozen Hot Chicken Pot Pie,$10.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Wong Wing
                    ",Frozen Egg Roll Covers,$3.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Nestlé
                    ","Milk Chocolate Bar, Aero",$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        St-Hubert
                    ",Chicken and Bacon Quiche,$10.99 ea.,"
Valid until Dec 6, 2023
",deli-prepared-meals,Super C
"
                        Renée's Gourmet
                    ",Cucumber and Dill Dressing and Dip,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Renée's Gourmet
                    ",Poppy Seed Dressing and Dip,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Selection
                    ",Fruit Cocktail in Light Syrup,$3.00 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Selection
                    ",Diced Pears in Light Syrup Snacks,$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Selection
                    ",Mandarin Orange Segments in Light Syrup,$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Dove
                    ","Daily Moisture Conditioner, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Irresistibles
                    ",Frozen Assorted Shrimp Hors-d'Oeuvre Trio with Sweet...,2 /$26.98,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Castello
                    ",Double Crème Soft Blue Veined Cheese,3 /$18.00,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Selection
                    ",Lemon Scented All-Purpose Cleaner,2 /$5.00,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Kraft
                    ",Creamy Honey Mustard Dressing,$2.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Irresistibles
                    ",Frozen Cold-Smoked Steelhead Trout,$4.99 ea.,"
Valid until Dec 6, 2023
",fish-seafood,Super C
"
                        Maxwell House
                    ","Decaf Coffee T Discs, Tassimo",$4.97 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Dove
                    ","Mandarin and Cedarwood Body and Face Wash, Men+Care",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Selection
                    ",Bartlett Pear Halves in Pear Juice from Concentrate,$3.00 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Roma
                    ",Natural Hot Merguez Lamb Sausages,$5.99 ea.,"
Valid until Dec 6, 2023
",meat-poultry,Super C
"
                        Archibald
                    ","Red Pale Ale Beer, La chipie",3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Irresistibles
                    ",Frozen Black Forest Cake,$17.99 ea.,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        Leclerc
                    ","Mini Butter Cookies with Real Milk Chocolate, Célébr...",$2.22 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Triscuit
                    ",Roasted Tomato and Olive Oil Seasoned Crackers,2 /$5.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Archibald
                    ","Blonde Ale Beer, La matante",3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Arctic Power
                    ",Waterfall Fresh™ Liquid Laundry Detergent,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Roma
                    ","Mild Italian Sausages, Bella Vita",$5.99 ea.,"
Valid until Dec 6, 2023
",meat-poultry,Super C
"
                        Renée's Gourmet
                    ",Southwest Ranch Dressing and Dip,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        Irresistibles
                    ",Frozen Raspberry Blast Cake,$17.99 ea.,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        Heineken
                    ",Dutch Lager Beer,$29.95 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Dove
                    ",Lemon and Cedarwood Scented Hydrating Body and Face ...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Cascade
                    ",Fresh Scent Dishwasher Detergent Actions Pacs,$13.99 ea.,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Dove
                    ","Nourishing Oil Care Shampoo, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ","Color Care Shampoo, Damage Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Vachon
                    ",Original Swiss Rolls™ Cakes,$3.77 ea.,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        Tradition
                    ",Sparkling Raspberry Lemonade,$4.99 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Arctic Power
                    ",Spring Magic™ Liquid Laundry Detergent,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
",Bag of Organic Limes,$3.99 ea.,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
                        Dove
                    ",Fresh Clean 2 In 1 fortifying Shampoo and Conditione...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Cascade
                    ","Fresh Scented Dishwasher Detergent Pacs, Complete Ac...",$13.99 ea.,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Irresistibles
                    ",Frozen Midnight Madness Cake,$17.99 ea.,"
Valid until Dec 6, 2023
",bread-bakery-products,Super C
"
                        Gilly
                    ",Frozen Pork Shrimp and Bok Choi Dumplings,$7.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Nestlé
                    ","70% Cocoa Mint Dark Chocolate Bar, Aero",$2.00 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Irresistibles
                    ","Triple Crème Brie Cheese, Artisan",$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Bud Light
                    ","Lime Flavoured Light Beer, Lime",2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Gilly
                    ",Frozen Chicken and Cabbage Dumplings,$7.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Irresistibles
                    ","Goat's Milk Brie Cheese, Artisan",$6.79 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Cascade
                    ",Fresh scent dishwasher detergent Action pacs with Da...,$13.99 ea.,"
Valid until Dec 6, 2023
",household-cleaning,Super C
"
                        Dove
                    ","Nourishing Oil Care Conditioner, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Leclerc
                    ","Gingerbread Cookies Topped with Milk Chocolate, Cele...",$2.22 ea.,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Dove
                    ","Color Care Conditioner, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Alexis de Portneuf
                    ",Doré-Mi Semi-Soft Haloumi Grilling Cheese With Jalapeño,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Dove
                    ","Volume Boost Shampoo, Damage Therapy",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ",Lemon and Cedarwood Scented Exfoliating Body and Fac...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Archibald
                    ","Belgian-Style White Beer, La joufflue",3 /$33.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Irresistibles
                    ",Frozen Lobster Wonton Bites,2 /$20.98,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Cat Chow
                    ","Chicken Dry Cat Food, Complete",$21.99 ea.,"
Valid until Dec 6, 2023
",pet-care,Super C
"
                        Dove
                    ","Cool Essentials® Antiperspirant, Go Fresh",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ","Anti-Dandruff fortifying Shampoo, Men+Care",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Renée's Gourmet
                    ",Homestyle Ranch Dressing and Dip,$4.99 ea.,"
Valid until Dec 6, 2023
",pantry,Super C
"
                        AXE
                    ","Phoenix® Antiperspirant, Dry",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Doré-mi
                    ",Plain halloumi cheese,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        Alexander Keith's
                    ",India Pale Ale Beer,2 /$38.00,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        Dove
                    ",Thickening 2-in-1 Shampoo and Conditioner with Caffe...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ",Cool Moisture®  Shampoo,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
",Bag of Grapefruits,$4.99 ea.,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
                        Tradition
                    ",Sparkling Pear Juice,$4.99 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Wong Wing
                    ",Frozen Oriental Appetizers,2 /$28.98,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Gilly
                    ",Frozen Pork and Green Onion Dumplings,$7.99 ea.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Dove
                    ","Shea Butter Antiperspirant Stick, Go Sleeveless",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Heineken
                    ",Dutch Lager Beer Draught Keg,$24.99 ea.,"
Valid until Dec 6, 2023
",beer-wine,Super C
"
                        The Little Potato Company
                    ",Little Fingerlings Potatoes,$3.99 ea.,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
                        Dove
                    ","Intensive Repair Shampoo, Damage Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Sunset
                    ","Organic Sweet Bell Peppers, Organics",$4.99 ea.,"
Valid until Dec 6, 2023
",organic-groceries,Super C
"
",Organic Raspberries,2 /$3.88,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
",Yellow Fleshed Potatoes,$3.99 ea.,"
Valid until Dec 6, 2023
",fruits-vegetables,Super C
"
                        Dove
                    ","Unscented Antiperspirant Stick, Go Sleeveless",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ","Cool Moisture® Conditioner, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ",Aqua Impact® fortifying Shampoo With Caffeine and Oc...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Dove
                    ","Intensive Repair Conditioner, Nutritive Solutions",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Litehouse
                    ",Organic Ranch Vegetable Dip,$3.99 ea.,"
Valid until Dec 6, 2023
",deli-prepared-meals,Super C
"
                        Dove
                    ","Sheer Fresh Scent Invisible Antiperspirant Stick, Ad...",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        AXE
                    ","Phoenix® Deodorant Stick, Fresh",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Doré-mi
                    ",Halloumi cheese with Mediterranean spices,$6.99 ea.,"
Valid until Dec 6, 2023
",dairy-eggs,Super C
"
                        New Zealand Spring Lamb
                    ",New Zealand Frozen Short Cut Lamb Leg,$37.03 avg.,"
Valid until Dec 6, 2023
",frozen,Super C
"
                        Dove
                    ",Minerals and Sage 2 In 1 fortifying Shampoo and Cond...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        AXE
                    ",Dark Temptation® Deodorant Bodyspray,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Beneful
                    ","Beef Dry Dog Food, Originals",$21.99 ea.,"
Valid until Dec 6, 2023
",pet-care,Super C
"
                        AXE
                    ",Phoenix® Deodorant Bodyspray,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Tradition
                    ",Sparkling Apple & Cranberry Juice,$4.99 ea.,"
Valid until Dec 6, 2023
",beverages,Super C
"
                        Dove
                    ","Revive Antiperspirant Stick, Go Fresh",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Degree
                    ",Sport antiperspirant stick,$3.00 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Degree
                    ",Pure rain scent invisible ultraclear antiperspirant,$3.00 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Degree
                    ",Cool comfort antiperspirant stick,$3.00 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Degree
                    ",Invisible shower clean antiperspirant stick,$3.00 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Doritos
                    ","Rolled Cheese Flavoured Tortilla Chips, Dinamita Chi...",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        AXE
                    ",Anarchy® Bodyspray,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        AXE
                    ","Apollo® Deodorant Stick, Fresh",$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
"
                        Doritos
                    ","Rolled Cheese Flavoured Tortilla Chips, Dinamita Nac...",3 /$10.00,"
Valid until Dec 6, 2023
",snacks,Super C
"
                        Dove
                    ",Invigoration Ignite 2 In 1 fortifying Shampoo and Co...,$3.85 ea.,"
Valid until Dec 6, 2023
",health-beauty,Super C
